addresses,contracts,createdAt,description,hash,metadata,name,projects,protocol,severity,scanNodeCount,source,findingType
"[""0x21be370d5312f44cb42ce377bc9b8a0cef1a4c83"",""0x000000000000000000636f6e736f6c652e6c6f67"",""0x1e4f97b9f9f913c46f1632781732927b9019c68b"",""0x3bcc05bc23a6d3223c09f1724be631c3a2ff3a77"",""0x3b9868a1acebe604f2679b773b487b68e7ad29b3"",""0xb471ac6ef617e952b84c6a9ff5de65a9da96c93b"",""0x47d10370c80757f556b781f38d96f690f9906404""]","[{""address"":""0x21be370d5312f44cb42ce377bc9b8a0cef1a4c83"",""name"":"""",""projectId"":""""},{""address"":""0x000000000000000000636f6e736f6c652e6c6f67"",""name"":"""",""projectId"":""""},{""address"":""0x1e4f97b9f9f913c46f1632781732927b9019c68b"",""name"":"""",""projectId"":""""},{""address"":""0x3bcc05bc23a6d3223c09f1724be631c3a2ff3a77"",""name"":"""",""projectId"":""""},{""address"":""0x3b9868a1acebe604f2679b773b487b68e7ad29b3"",""name"":"""",""projectId"":""""},{""address"":""0xb471ac6ef617e952b84c6a9ff5de65a9da96c93b"",""name"":"""",""projectId"":""""},{""address"":""0x47d10370c80757f556b781f38d96f690f9906404"",""name"":"""",""projectId"":""""}]",2022-09-11T22:38:19.437096536Z,0x3b9868a1acebe604f2679b773b487b68e7ad29b3 launched flash loan attack,0xeae6623d1ce8c703515f592a416cdc96704474475fab6270e41a350c03b93997,"{""profit"":""1.66"",""tokens"":""0x21be370d5312f44cb42ce377bc9b8a0cef1a4c83,0x1e4f97b9f9f913c46f1632781732927b9019c68b""}",Flashloan detected,,ethereum,LOW,4,"{""transactionHash"":""0x2bb556fc8259a7afd11049888f12301d448dbe5f4a0612ab99a8f4a663176889"",""block"":{""number"":46783939,""hash"":""0x0002553f000002055bddec346ae6c1c877035734dc9a657dd36adaf133121c63"",""timestamp"":""2022-09-11T22:38:04Z"",""chainId"":250},""bot"":{""id"":""0x55636f5577694c83b84b0687eb77863850c50bd9f6072686c8463a0cbc5566e0"",""name"":null}}",EXPLOIT
"[""0x97a039255ecc352e5782fc49bea26b03f60fa49b"",""0x521914021d16803eff7e3ac0a9483fba4b3afae2"",""0x1e4f97b9f9f913c46f1632781732927b9019c68b"",""0x3bcc05bc23a6d3223c09f1724be631c3a2ff3a77"",""0x21be370d5312f44cb42ce377bc9b8a0cef1a4c83"",""0xb471ac6ef617e952b84c6a9ff5de65a9da96c93b"",""0x000000000000000000636f6e736f6c652e6c6f67"",""0x74b23882a30290451a17c44f4f05243b6b58c76d"",""0xf0702249f4d3a25cd3ded7859a165693685ab577""]","[{""address"":""0x97a039255ecc352e5782fc49bea26b03f60fa49b"",""name"":"""",""projectId"":""""},{""address"":""0x521914021d16803eff7e3ac0a9483fba4b3afae2"",""name"":"""",""projectId"":""""},{""address"":""0x1e4f97b9f9f913c46f1632781732927b9019c68b"",""name"":"""",""projectId"":""""},{""address"":""0x3bcc05bc23a6d3223c09f1724be631c3a2ff3a77"",""name"":"""",""projectId"":""""},{""address"":""0x21be370d5312f44cb42ce377bc9b8a0cef1a4c83"",""name"":"""",""projectId"":""""},{""address"":""0xb471ac6ef617e952b84c6a9ff5de65a9da96c93b"",""name"":"""",""projectId"":""""},{""address"":""0x000000000000000000636f6e736f6c652e6c6f67"",""name"":"""",""projectId"":""""},{""address"":""0x74b23882a30290451a17c44f4f05243b6b58c76d"",""name"":"""",""projectId"":""""},{""address"":""0xf0702249f4d3a25cd3ded7859a165693685ab577"",""name"":"""",""projectId"":""""}]",2022-09-11T22:38:26.506333537Z,0x521914021d16803eff7e3ac0a9483fba4b3afae2 launched flash loan attack,0xa74de0cc5096359108082c703933101900896b9366b425f625482708491c8760,"{""profit"":""4.97"",""tokens"":""0x21be370d5312f44cb42ce377bc9b8a0cef1a4c83,0x1e4f97b9f9f913c46f1632781732927b9019c68b,0x74b23882a30290451a17c44f4f05243b6b58c76d""}",Flashloan detected,,ethereum,LOW,2,"{""transactionHash"":""0x376d4f3d903826de0e4fbb641feef5b92d16a0e555eeb76c2d66d0f7e787278e"",""block"":{""number"":46783939,""hash"":""0x0002553f000002055bddec346ae6c1c877035734dc9a657dd36adaf133121c63"",""timestamp"":""2022-09-11T22:38:04Z"",""chainId"":250},""bot"":{""id"":""0x55636f5577694c83b84b0687eb77863850c50bd9f6072686c8463a0cbc5566e0"",""name"":null}}",EXPLOIT
"[""0x547a85387ec9fc29ea8df802bfca948cdb45e187"",""0xc8cc1b89820791665b6f26b00b3111b00e021f19"",""0x888ef71766ca594ded1f0fa3ae64ed2941740a20"",""0x21be370d5312f44cb42ce377bc9b8a0cef1a4c83"",""0x7536b89f556533200b063e112db947192335a981"",""0x03cbd6050839e28b1137b893bcbda8e081d6ca13""]","[{""address"":""0x547a85387ec9fc29ea8df802bfca948cdb45e187"",""name"":"""",""projectId"":""""},{""address"":""0xc8cc1b89820791665b6f26b00b3111b00e021f19"",""name"":"""",""projectId"":""""},{""address"":""0x888ef71766ca594ded1f0fa3ae64ed2941740a20"",""name"":"""",""projectId"":""""},{""address"":""0x21be370d5312f44cb42ce377bc9b8a0cef1a4c83"",""name"":"""",""projectId"":""""},{""address"":""0x7536b89f556533200b063e112db947192335a981"",""name"":"""",""projectId"":""""},{""address"":""0x03cbd6050839e28b1137b893bcbda8e081d6ca13"",""name"":"""",""projectId"":""""}]",2022-09-11T22:14:31.332230397Z,0x03cbd6050839e28b1137b893bcbda8e081d6ca13 launched flash loan attack,0x50dcaefc10fc4b3b60c075ae7a2415f412bd34440c1711ff007f3e97ea81b79d,"{""profit"":""0.29"",""tokens"":""0x888ef71766ca594ded1f0fa3ae64ed2941740a20,0x21be370d5312f44cb42ce377bc9b8a0cef1a4c83""}",Flashloan detected,,ethereum,LOW,1,"{""transactionHash"":""0xcd8e218afeb97474820689cc09f26761053044e1be2afccc83156eb3c348d486"",""block"":{""number"":46783019,""hash"":""0x00025538000001311ca53380fc2eee95b19153a23a052e827642ef3a9febe380"",""timestamp"":""2022-09-11T22:14:12Z"",""chainId"":250},""bot"":{""id"":""0x55636f5577694c83b84b0687eb77863850c50bd9f6072686c8463a0cbc5566e0"",""name"":null}}",EXPLOIT
"[""0x04068da6c83afcfa0e13ba15a6696662335d5b75"",""0x000000000000000000636f6e736f6c652e6c6f67"",""0x9e0f4d72ee52dacb55dfc106e9d551a18946269b"",""0x1a8a4dc716e9379e84e907b0c740d2c622f7cfb7"",""0xc6c22184ce4f2c2a83c8399a29184634bf9e0514"",""0x3bcc05bc23a6d3223c09f1724be631c3a2ff3a77"",""0x888ef71766ca594ded1f0fa3ae64ed2941740a20"",""0xc8cc1b89820791665b6f26b00b3111b00e021f19"",""0x21be370d5312f44cb42ce377bc9b8a0cef1a4c83""]","[{""address"":""0x04068da6c83afcfa0e13ba15a6696662335d5b75"",""name"":"""",""projectId"":""""},{""address"":""0x000000000000000000636f6e736f6c652e6c6f67"",""name"":"""",""projectId"":""""},{""address"":""0x9e0f4d72ee52dacb55dfc106e9d551a18946269b"",""name"":"""",""projectId"":""""},{""address"":""0x1a8a4dc716e9379e84e907b0c740d2c622f7cfb7"",""name"":"""",""projectId"":""""},{""address"":""0xc6c22184ce4f2c2a83c8399a29184634bf9e0514"",""name"":"""",""projectId"":""""},{""address"":""0x3bcc05bc23a6d3223c09f1724be631c3a2ff3a77"",""name"":"""",""projectId"":""""},{""address"":""0x888ef71766ca594ded1f0fa3ae64ed2941740a20"",""name"":"""",""projectId"":""""},{""address"":""0xc8cc1b89820791665b6f26b00b3111b00e021f19"",""name"":"""",""projectId"":""""},{""address"":""0x21be370d5312f44cb42ce377bc9b8a0cef1a4c83"",""name"":"""",""projectId"":""""}]",2022-09-11T21:38:11.42879535Z,0x9e0f4d72ee52dacb55dfc106e9d551a18946269b launched flash loan attack,0xff67fe5c437fb3438d2a1cf7ff0d42f4949f8caac8a06bf4e5b60fd84073d826,"{""profit"":""1.93"",""tokens"":""0x21be370d5312f44cb42ce377bc9b8a0cef1a4c83,0x04068da6c83afcfa0e13ba15a6696662335d5b75,0x888ef71766ca594ded1f0fa3ae64ed2941740a20""}",Flashloan detected,,ethereum,LOW,4,"{""transactionHash"":""0xed4c885c25ae1c77b8c75f27deb28e91c7ecf29449bce0d12662ae7c06c49f5d"",""block"":{""number"":46782048,""hash"":""0x0002552b00000365923084d22e599c0193842406c483cd8c7757680652528046"",""timestamp"":""2022-09-11T21:37:47Z"",""chainId"":250},""bot"":{""id"":""0x55636f5577694c83b84b0687eb77863850c50bd9f6072686c8463a0cbc5566e0"",""name"":null}}",EXPLOIT
"[""0xd8df63aed13f32b11593aaa421f050a6d6476a94"",""0xd6cc719cb015a3f603c93976ae71cecb4e3e9574"",""0xd374ffcae75fa2624f58b3a220df6af61fbdb5b5"",""0x3faab499b519fdc5819e3d7ed0c26111904cbc28"",""0xda0053f0befcbcac208a3f867bb243716734d809"",""0xa20e7f1de770dcd49c8e7ce183c35d0741722460"",""0x8bea235cdf13a0372fe4ce1accd5e9c6ba7bf1ee"",""0xbb5194e68b66d360ce7ea1faedff0321cd74cd8c"",""0x90e867f3bb91ebe76751e52ad4996ffa4ec053ca"",""0x21be370d5312f44cb42ce377bc9b8a0cef1a4c83"",""0x4365c7dd814e1f4b3104b6b5c1079b32b1ea6e8d"",""0xc5a9848b9d145965d821aaec8fa32aaee026492d"",""0xcb6eab779780c7fd6d014ab90d8b10e97a1227e2""]","[{""address"":""0xd8df63aed13f32b11593aaa421f050a6d6476a94"",""name"":"""",""projectId"":""""},{""address"":""0xd6cc719cb015a3f603c93976ae71cecb4e3e9574"",""name"":"""",""projectId"":""""},{""address"":""0xd374ffcae75fa2624f58b3a220df6af61fbdb5b5"",""name"":"""",""projectId"":""""},{""address"":""0x3faab499b519fdc5819e3d7ed0c26111904cbc28"",""name"":"""",""projectId"":""""},{""address"":""0xda0053f0befcbcac208a3f867bb243716734d809"",""name"":"""",""projectId"":""""},{""address"":""0xa20e7f1de770dcd49c8e7ce183c35d0741722460"",""name"":"""",""projectId"":""""},{""address"":""0x8bea235cdf13a0372fe4ce1accd5e9c6ba7bf1ee"",""name"":"""",""projectId"":""""},{""address"":""0xbb5194e68b66d360ce7ea1faedff0321cd74cd8c"",""name"":"""",""projectId"":""""},{""address"":""0x90e867f3bb91ebe76751e52ad4996ffa4ec053ca"",""name"":"""",""projectId"":""""},{""address"":""0x21be370d5312f44cb42ce377bc9b8a0cef1a4c83"",""name"":"""",""projectId"":""""},{""address"":""0x4365c7dd814e1f4b3104b6b5c1079b32b1ea6e8d"",""name"":"""",""projectId"":""""},{""address"":""0xc5a9848b9d145965d821aaec8fa32aaee026492d"",""name"":"""",""projectId"":""""},{""address"":""0xcb6eab779780c7fd6d014ab90d8b10e97a1227e2"",""name"":"""",""projectId"":""""}]",2022-09-11T20:51:45.076511882Z,0xd6cc719cb015a3f603c93976ae71cecb4e3e9574 launched flash loan attack,0xe65bc6101496fc69024e5c8a878417aa9f2310d2e30e9990755a75655dbe31d3,"{""profit"":""0.61"",""tokens"":""0xc5a9848b9d145965d821aaec8fa32aaee026492d,0xda0053f0befcbcac208a3f867bb243716734d809,0x21be370d5312f44cb42ce377bc9b8a0cef1a4c83""}",Flashloan detected,,ethereum,LOW,4,"{""transactionHash"":""0x691974674d1eacaa1359b29165ef414b804ddb72192ff09a75ebd40b0d988558"",""block"":{""number"":46779962,""hash"":""0x00025521000004ce78ad57f8e0a1dd5c5e0151bf7da80c5a3a228b0a9ae7b6ae"",""timestamp"":""2022-09-11T20:51:29Z"",""chainId"":250},""bot"":{""id"":""0x55636f5577694c83b84b0687eb77863850c50bd9f6072686c8463a0cbc5566e0"",""name"":null}}",EXPLOIT
"[""0xd374ffcae75fa2624f58b3a220df6af61fbdb5b5"",""0xa20e7f1de770dcd49c8e7ce183c35d0741722460"",""0x3faab499b519fdc5819e3d7ed0c26111904cbc28"",""0x8bea235cdf13a0372fe4ce1accd5e9c6ba7bf1ee"",""0xd8df63aed13f32b11593aaa421f050a6d6476a94"",""0xc5a9848b9d145965d821aaec8fa32aaee026492d"",""0xda0053f0befcbcac208a3f867bb243716734d809"",""0x90e867f3bb91ebe76751e52ad4996ffa4ec053ca"",""0x4365c7dd814e1f4b3104b6b5c1079b32b1ea6e8d"",""0x5549c932c28a5d2ec7e5a0cc538ac6b8a9d9ba40"",""0x21be370d5312f44cb42ce377bc9b8a0cef1a4c83"",""0xbb5194e68b66d360ce7ea1faedff0321cd74cd8c"",""0xcb6eab779780c7fd6d014ab90d8b10e97a1227e2""]","[{""address"":""0xd374ffcae75fa2624f58b3a220df6af61fbdb5b5"",""name"":"""",""projectId"":""""},{""address"":""0xa20e7f1de770dcd49c8e7ce183c35d0741722460"",""name"":"""",""projectId"":""""},{""address"":""0x3faab499b519fdc5819e3d7ed0c26111904cbc28"",""name"":"""",""projectId"":""""},{""address"":""0x8bea235cdf13a0372fe4ce1accd5e9c6ba7bf1ee"",""name"":"""",""projectId"":""""},{""address"":""0xd8df63aed13f32b11593aaa421f050a6d6476a94"",""name"":"""",""projectId"":""""},{""address"":""0xc5a9848b9d145965d821aaec8fa32aaee026492d"",""name"":"""",""projectId"":""""},{""address"":""0xda0053f0befcbcac208a3f867bb243716734d809"",""name"":"""",""projectId"":""""},{""address"":""0x90e867f3bb91ebe76751e52ad4996ffa4ec053ca"",""name"":"""",""projectId"":""""},{""address"":""0x4365c7dd814e1f4b3104b6b5c1079b32b1ea6e8d"",""name"":"""",""projectId"":""""},{""address"":""0x5549c932c28a5d2ec7e5a0cc538ac6b8a9d9ba40"",""name"":"""",""projectId"":""""},{""address"":""0x21be370d5312f44cb42ce377bc9b8a0cef1a4c83"",""name"":"""",""projectId"":""""},{""address"":""0xbb5194e68b66d360ce7ea1faedff0321cd74cd8c"",""name"":"""",""projectId"":""""},{""address"":""0xcb6eab779780c7fd6d014ab90d8b10e97a1227e2"",""name"":"""",""projectId"":""""}]",2022-09-11T20:51:45.062574796Z,0x5549c932c28a5d2ec7e5a0cc538ac6b8a9d9ba40 launched flash loan attack,0x25be24fdaeb4f4a2a97a304ad5be30b5f106463c86f2578370b33499cae9a7f0,"{""profit"":""0.76"",""tokens"":""0xc5a9848b9d145965d821aaec8fa32aaee026492d,0xda0053f0befcbcac208a3f867bb243716734d809,0x21be370d5312f44cb42ce377bc9b8a0cef1a4c83""}",Flashloan detected,,ethereum,LOW,4,"{""transactionHash"":""0x9dc95d8d12ac17e1c1aaf0fb2143398d26f54c793d81f3e047b77307df524c5a"",""block"":{""number"":46779962,""hash"":""0x00025521000004ce78ad57f8e0a1dd5c5e0151bf7da80c5a3a228b0a9ae7b6ae"",""timestamp"":""2022-09-11T20:51:29Z"",""chainId"":250},""bot"":{""id"":""0x55636f5577694c83b84b0687eb77863850c50bd9f6072686c8463a0cbc5566e0"",""name"":null}}",EXPLOIT
"[""0x049d68029688eabf473097a2fc38ef61633a3c7a"",""0x21be370d5312f44cb42ce377bc9b8a0cef1a4c83"",""0x7536b89f556533200b063e112db947192335a981"",""0xac13a7b170df3ba8e6df6c31330840d069388d13"",""0x7f79f042cbb13ad03a8e8db5cbb6f737d77e9737"",""0x00af133427899f2632434e235435dbce9271e971"",""0x5db11454268ada0c31bb67b3cb50087659fdf439"",""0xc54a1684fd1bef1f077a336e6be4bd9a3096a6ca""]","[{""address"":""0x049d68029688eabf473097a2fc38ef61633a3c7a"",""name"":"""",""projectId"":""""},{""address"":""0x21be370d5312f44cb42ce377bc9b8a0cef1a4c83"",""name"":"""",""projectId"":""""},{""address"":""0x7536b89f556533200b063e112db947192335a981"",""name"":"""",""projectId"":""""},{""address"":""0xac13a7b170df3ba8e6df6c31330840d069388d13"",""name"":"""",""projectId"":""""},{""address"":""0x7f79f042cbb13ad03a8e8db5cbb6f737d77e9737"",""name"":"""",""projectId"":""""},{""address"":""0x00af133427899f2632434e235435dbce9271e971"",""name"":"""",""projectId"":""""},{""address"":""0x5db11454268ada0c31bb67b3cb50087659fdf439"",""name"":"""",""projectId"":""""},{""address"":""0xc54a1684fd1bef1f077a336e6be4bd9a3096a6ca"",""name"":"""",""projectId"":""""}]",2022-09-11T19:29:16.272425055Z,0xac13a7b170df3ba8e6df6c31330840d069388d13 launched flash loan attack,0x788e1d575bcff6d29f5f8d8ae9d597c21247d5753a4d77f3c4630ebc00cad46f,"{""profit"":""0.07"",""tokens"":""0xc54a1684fd1bef1f077a336e6be4bd9a3096a6ca,0x049d68029688eabf473097a2fc38ef61633a3c7a,0x21be370d5312f44cb42ce377bc9b8a0cef1a4c83""}",Flashloan detected,,ethereum,LOW,1,"{""transactionHash"":""0x2a55cb47a71f19172bf2605be20c34c680490e5d74eb4f18f2b68137308e9b21"",""block"":{""number"":46776553,""hash"":""0x0002550d000001b2880140e6550a1dca68ca27dc7b6c3dead2aac80b9f7ccba7"",""timestamp"":""2022-09-11T19:28:50Z"",""chainId"":250},""bot"":{""id"":""0x55636f5577694c83b84b0687eb77863850c50bd9f6072686c8463a0cbc5566e0"",""name"":null}}",EXPLOIT
"[""0x90e867f3bb91ebe76751e52ad4996ffa4ec053ca"",""0xe4bc39fdd4618a76f6472079c329bdfa820afa75"",""0x3faab499b519fdc5819e3d7ed0c26111904cbc28"",""0x21be370d5312f44cb42ce377bc9b8a0cef1a4c83"",""0x164ff00559bcdb1f49333904870241249b047a9a"",""0x4365c7dd814e1f4b3104b6b5c1079b32b1ea6e8d"",""0xd8df63aed13f32b11593aaa421f050a6d6476a94"",""0xa3bf7336fdbce054c4b5bad4ff8d79539db2a2b3"",""0xdcbe4dc59b3ea29dd473763b493d6104e1cc15dc"",""0xa20e7f1de770dcd49c8e7ce183c35d0741722460"",""0x888ef71766ca594ded1f0fa3ae64ed2941740a20"",""0xda0053f0befcbcac208a3f867bb243716734d809"",""0x17ddda0d5d23fef8e7dcfce7923eb16b7ac95d53""]","[{""address"":""0x90e867f3bb91ebe76751e52ad4996ffa4ec053ca"",""name"":"""",""projectId"":""""},{""address"":""0xe4bc39fdd4618a76f6472079c329bdfa820afa75"",""name"":"""",""projectId"":""""},{""address"":""0x3faab499b519fdc5819e3d7ed0c26111904cbc28"",""name"":"""",""projectId"":""""},{""address"":""0x21be370d5312f44cb42ce377bc9b8a0cef1a4c83"",""name"":"""",""projectId"":""""},{""address"":""0x164ff00559bcdb1f49333904870241249b047a9a"",""name"":"""",""projectId"":""""},{""address"":""0x4365c7dd814e1f4b3104b6b5c1079b32b1ea6e8d"",""name"":"""",""projectId"":""""},{""address"":""0xd8df63aed13f32b11593aaa421f050a6d6476a94"",""name"":"""",""projectId"":""""},{""address"":""0xa3bf7336fdbce054c4b5bad4ff8d79539db2a2b3"",""name"":"""",""projectId"":""""},{""address"":""0xdcbe4dc59b3ea29dd473763b493d6104e1cc15dc"",""name"":"""",""projectId"":""""},{""address"":""0xa20e7f1de770dcd49c8e7ce183c35d0741722460"",""name"":"""",""projectId"":""""},{""address"":""0x888ef71766ca594ded1f0fa3ae64ed2941740a20"",""name"":"""",""projectId"":""""},{""address"":""0xda0053f0befcbcac208a3f867bb243716734d809"",""name"":"""",""projectId"":""""},{""address"":""0x17ddda0d5d23fef8e7dcfce7923eb16b7ac95d53"",""name"":"""",""projectId"":""""}]",2022-09-11T18:14:01.323265588Z,0xdcbe4dc59b3ea29dd473763b493d6104e1cc15dc launched flash loan attack,0xc8f497e484d67cae37a97a263d0439674851419be89f69828af04e11ab50d1a0,"{""profit"":""0.11"",""tokens"":""0x888ef71766ca594ded1f0fa3ae64ed2941740a20,0xda0053f0befcbcac208a3f867bb243716734d809,0x21be370d5312f44cb42ce377bc9b8a0cef1a4c83""}",Flashloan detected,,ethereum,LOW,1,"{""transactionHash"":""0x516577cd98eae52574b0011cb030d30ec62415e81364d3a0fe002a435b71db7e"",""block"":{""number"":46773074,""hash"":""0x000254fe000004f7f257b4a37b7c30b9e42bd2958140cbbdbd9ad5e001202d4e"",""timestamp"":""2022-09-11T18:13:51Z"",""chainId"":250},""bot"":{""id"":""0x55636f5577694c83b84b0687eb77863850c50bd9f6072686c8463a0cbc5566e0"",""name"":null}}",EXPLOIT
"[""0xd4f6574fd9ba1e218673971f92ad0f73abe31dee"",""0x5cc61a78f164885776aa610fb0fe1257df78e59b"",""0x7d457d6789c20f0b0654dbd81f99c93e55f70fb3"",""0x44e314190d9e4ce6d4c0903459204f8e21ff940a"",""0x4365c7dd814e1f4b3104b6b5c1079b32b1ea6e8d"",""0xa7ea870dc93ffb712ca74b43efca9b07556d1303"",""0x3faab499b519fdc5819e3d7ed0c26111904cbc28"",""0x263b107824061c717fd758770b167530e87ff89c"",""0x49198645a5014f095e5e548ce995c3a38002e461""]","[{""address"":""0xd4f6574fd9ba1e218673971f92ad0f73abe31dee"",""name"":"""",""projectId"":""""},{""address"":""0x5cc61a78f164885776aa610fb0fe1257df78e59b"",""name"":"""",""projectId"":""""},{""address"":""0x7d457d6789c20f0b0654dbd81f99c93e55f70fb3"",""name"":"""",""projectId"":""""},{""address"":""0x44e314190d9e4ce6d4c0903459204f8e21ff940a"",""name"":"""",""projectId"":""""},{""address"":""0x4365c7dd814e1f4b3104b6b5c1079b32b1ea6e8d"",""name"":"""",""projectId"":""""},{""address"":""0xa7ea870dc93ffb712ca74b43efca9b07556d1303"",""name"":"""",""projectId"":""""},{""address"":""0x3faab499b519fdc5819e3d7ed0c26111904cbc28"",""name"":"""",""projectId"":""""},{""address"":""0x263b107824061c717fd758770b167530e87ff89c"",""name"":"""",""projectId"":""""},{""address"":""0x49198645a5014f095e5e548ce995c3a38002e461"",""name"":"""",""projectId"":""""}]",2022-09-11T18:13:46.282796855Z,0x7d457d6789c20f0b0654dbd81f99c93e55f70fb3 launched flash loan attack,0xf88b651312877e30009358d167a7d7363280db463db385d9e2c7ef2c41023b27,"{""profit"":""10.66"",""tokens"":""0x44e314190d9e4ce6d4c0903459204f8e21ff940a,0x5cc61a78f164885776aa610fb0fe1257df78e59b""}",Flashloan detected,,ethereum,LOW,1,"{""transactionHash"":""0x31e48f70c29301628380c6ecc15433c42424e1b606879723a933413d1f330fb7"",""block"":{""number"":46773048,""hash"":""0x000254fe00000381b0904da012ca35d9f50cb1ddd0367c676e5650d972b898d0"",""timestamp"":""2022-09-11T18:13:21Z"",""chainId"":250},""bot"":{""id"":""0x55636f5577694c83b84b0687eb77863850c50bd9f6072686c8463a0cbc5566e0"",""name"":null}}",EXPLOIT
"[""0x5cc61a78f164885776aa610fb0fe1257df78e59b"",""0x412f8a738ad361629bf06cb49733a5d2f359bcfe"",""0x039da250ef5dd5571d8a0fe71b8bad68845f9951"",""0x766d082266670828c08522a38201359dd05d4e89"",""0x2a520963f332c347c83a6e20f4ca33e2f24b6305"",""0x30748322b6e34545dbe0788c421886aeb5297789"",""0x21be370d5312f44cb42ce377bc9b8a0cef1a4c83"",""0x2130d2a1e51112d349ccf78d2a1ee65843ba36e0""]","[{""address"":""0x5cc61a78f164885776aa610fb0fe1257df78e59b"",""name"":"""",""projectId"":""""},{""address"":""0x412f8a738ad361629bf06cb49733a5d2f359bcfe"",""name"":"""",""projectId"":""""},{""address"":""0x039da250ef5dd5571d8a0fe71b8bad68845f9951"",""name"":"""",""projectId"":""""},{""address"":""0x766d082266670828c08522a38201359dd05d4e89"",""name"":"""",""projectId"":""""},{""address"":""0x2a520963f332c347c83a6e20f4ca33e2f24b6305"",""name"":"""",""projectId"":""""},{""address"":""0x30748322b6e34545dbe0788c421886aeb5297789"",""name"":"""",""projectId"":""""},{""address"":""0x21be370d5312f44cb42ce377bc9b8a0cef1a4c83"",""name"":"""",""projectId"":""""},{""address"":""0x2130d2a1e51112d349ccf78d2a1ee65843ba36e0"",""name"":"""",""projectId"":""""}]",2022-09-11T16:07:16.345702764Z,0x039da250ef5dd5571d8a0fe71b8bad68845f9951 launched flash loan attack,0x5263d30f0b9f92647d5295b8f02a7b3fc76e630f10e1dfb325239ae3762f1f6e,"{""profit"":""0.66"",""tokens"":""0x21be370d5312f44cb42ce377bc9b8a0cef1a4c83,0x2130d2a1e51112d349ccf78d2a1ee65843ba36e0,0x5cc61a78f164885776aa610fb0fe1257df78e59b""}",Flashloan detected,,ethereum,LOW,1,"{""transactionHash"":""0xb7ff08b7587328080219be3cd70678f7528c96058f2a24187f5d32f81ed83075"",""block"":{""number"":46767516,""hash"":""0x000254e3000007aa197baadfce2af1e74d0be2cfa7c317d7055885e960009bdc"",""timestamp"":""2022-09-11T16:06:55Z"",""chainId"":250},""bot"":{""id"":""0x55636f5577694c83b84b0687eb77863850c50bd9f6072686c8463a0cbc5566e0"",""name"":null}}",EXPLOIT
"[""0x623ee4a7f290d11c11315994db70fb148b13021d"",""0xddcb3ffd12750b45d32e084887fdf1aabab34239"",""0xf16e81dce15b08f326220742020379b855b87df9"",""0x21be370d5312f44cb42ce377bc9b8a0cef1a4c83"",""0x4365c7dd814e1f4b3104b6b5c1079b32b1ea6e8d"",""0x6cdb6a09b8bba0df836da12f0accc7d2184f20d7"",""0x26d583028989378cc1b7cbc023f4ae049d5e5899"",""0x10f2a5db91f3abac5e4b1826978f04c774d86fd2""]","[{""address"":""0x623ee4a7f290d11c11315994db70fb148b13021d"",""name"":"""",""projectId"":""""},{""address"":""0xddcb3ffd12750b45d32e084887fdf1aabab34239"",""name"":"""",""projectId"":""""},{""address"":""0xf16e81dce15b08f326220742020379b855b87df9"",""name"":"""",""projectId"":""""},{""address"":""0x21be370d5312f44cb42ce377bc9b8a0cef1a4c83"",""name"":"""",""projectId"":""""},{""address"":""0x4365c7dd814e1f4b3104b6b5c1079b32b1ea6e8d"",""name"":"""",""projectId"":""""},{""address"":""0x6cdb6a09b8bba0df836da12f0accc7d2184f20d7"",""name"":"""",""projectId"":""""},{""address"":""0x26d583028989378cc1b7cbc023f4ae049d5e5899"",""name"":"""",""projectId"":""""},{""address"":""0x10f2a5db91f3abac5e4b1826978f04c774d86fd2"",""name"":"""",""projectId"":""""}]",2022-09-11T15:24:46.242486918Z,0x6cdb6a09b8bba0df836da12f0accc7d2184f20d7 launched flash loan attack,0xffccf9acd593b98f43d3bb14f186b663b1e261676362c1387f6601ff95f38b25,"{""profit"":""0.42"",""tokens"":""0xddcb3ffd12750b45d32e084887fdf1aabab34239,0xf16e81dce15b08f326220742020379b855b87df9,0x21be370d5312f44cb42ce377bc9b8a0cef1a4c83""}",Flashloan detected,,ethereum,LOW,2,"{""transactionHash"":""0x2786f6263eee241abe747c8355ecf540e33d51b48099b44b9f57f890f805f30e"",""block"":{""number"":46765381,""hash"":""0x000254dc00000643c9c27195c21e61b8754e4404a74eeb7702d150cb70ade4a9"",""timestamp"":""2022-09-11T15:24:30Z"",""chainId"":250},""bot"":{""id"":""0x55636f5577694c83b84b0687eb77863850c50bd9f6072686c8463a0cbc5566e0"",""name"":null}}",EXPLOIT
